id,a,b,c,d,e,f,g,h,i,j,k,l,m,n
31957,27,2,473626,1,10,1,4,2,0,1,1,1,31,0
24291,69,1,365021,1,10,1,5,1,0,0,1,1,41,0
9047,33,2,191778,7,12,0,1,0,1,1,1,1,36,8
15025,38,2,210439,2,8,0,2,0,1,0,1,1,41,0
1288,29,2,334033,7,12,1,6,1,0,0,1,1,51,0
8771,36,2,343477,2,8,2,6,4,0,0,1,1,41,0
17485,39,2,229701,3,15,1,3,1,1,0,1,1,41,0
6522,21,2,505981,5,11,0,5,3,0,0,1,1,41,0
10096,43,1,308280,0,14,1,3,1,0,0,1,1,22,0
566,74,2,113447,11,4,1,1,1,0,0,1,1,55,0
5912,18,2,80577,12,7,0,4,3,0,1,1,1,17,0
30364,50,3,181658,5,11,2,1,0,0,1,1,1,51,0
11758,58,5,161663,0,14,1,1,1,0,0,7689,1,61,0
8110,19,4,283343,12,7,0,6,3,1,0,1,1,41,0
12485,40,2,114943,5,11,1,7,1,0,0,1,1,44,0
6426,21,2,39478,5,11,0,5,3,0,1,1,1,21,0
11508,37,2,37779,1,10,1,1,1,0,0,1,1,49,0
5027,36,2,53554,5,11,1,5,1,0,0,7299,1,49,0
7619,31,2,446359,1,10,0,0,4,0,0,1,1,42,0
4988,44,5,135343,5,11,1,1,1,0,0,1,1,51,0
9679,47,2,140645,1,10,3,9,0,0,0,1,2259,51,0
13802,48,2,106943,8,5,4,4,0,0,1,1,1,39,0
12704,42,3,214839,3,15,1,1,1,0,0,1,1,61,0
16513,76,1,218522,5,11,3,6,0,0,0,1,1,31,0
1973,31,2,111416,1,10,1,4,1,0,0,1,1,56,10
15902,32,2,152110,1,10,0,1,0,0,0,1,1,51,0
20898,27,3,207538,1,10,0,0,0,1,1,1,1,41,0
25583,25,2,205845,0,14,0,1,3,1,1,1,1,41,0
20517,47,2,26782,1,10,1,6,1,3,0,1,1,41,0
4490,30,2,107459,0,14,0,5,0,0,0,1,1,51,0
12036,58,2,144013,0,14,1,1,1,0,0,1,1,41,0
21477,26,2,305473,6,13,0,9,3,1,0,1,1,49,0
25031,21,2,215496,4,6,0,1,5,0,1,1,1,41,4
4869,34,2,141230,5,11,2,4,0,0,1,1,1,51,0
14126,53,4,230096,5,11,1,3,2,0,1,1,1,41,0
4774,31,2,53159,6,13,0,10,0,0,1,1,1,41,0
5741,47,2,256523,13,3,0,9,3,0,0,1,1,41,6
1792,48,2,178310,4,6,0,4,4,0,1,1,1,51,0
10134,19,2,34126,2,8,0,4,3,0,1,1,1,11,0
19130,59,2,280310,6,13,1,1,1,0,0,5179,1,61,0
824,57,2,249752,1,10,1,10,1,0,0,1,1,41,0
18662,65,4,190661,1,10,2,6,0,0,0,1,1,41,0
5441,54,3,141341,1,10,1,7,1,0,0,1,1,41,0
17541,58,2,84889,1,10,1,7,1,0,0,1,1,51,0
27457,35,2,153943,7,12,1,5,1,0,0,1,1,41,0
26498,62,3,229063,5,11,1,0,1,0,0,1,1888,41,0
7249,24,2,120602,7,12,1,6,1,1,0,1,1,41,0
13053,29,2,162995,0,14,1,10,1,0,0,1,1,41,0
22417,43,5,23814,5,11,1,3,1,3,0,2886,1,31,0
1503,65,5,179437,0,14,1,1,1,0,0,15025,1,56,0
9930,39,4,339443,5,11,1,7,1,1,0,1,1,41,0
3958,20,2,93763,5,11,0,0,0,0,1,1,1,41,0
8798,32,2,273325,5,11,0,4,3,0,0,1,1722,17,0
15775,53,1,194996,0,14,1,5,1,0,0,15025,1,56,0
8330,43,2,126320,1,10,0,0,3,0,1,1,1,36,0
9316,29,2,86269,1,10,0,1,3,0,1,1,1,41,0
20948,53,1,189217,1,10,2,7,0,0,0,1,1,66,0
21733,31,2,231827,5,11,1,5,1,0,0,1,1,41,0
9498,41,2,114201,1,10,3,1,0,0,0,1,1,41,0
31565,53,2,256862,0,14,1,1,1,0,0,1,1,51,0
31400,51,2,201883,3,15,1,9,1,0,0,1,1,31,0
24146,53,2,109414,1,10,0,5,0,0,0,1,1,41,0
27845,37,2,133570,13,3,0,8,0,0,0,1,1,41,4
28913,47,1,51272,1,10,1,8,1,0,0,4387,1,71,0
18486,28,2,69133,0,14,0,3,0,0,0,1,1,41,0
7883,32,2,145440,1,10,1,0,1,3,0,1,1,41,0
6215,34,2,229733,6,13,0,10,0,0,0,1,1,41,0
14524,56,2,426264,1,10,1,0,1,0,0,1,1,41,0
1840,36,2,123810,0,14,1,3,2,0,1,15025,1,36,0
25634,37,2,329981,0,14,0,1,0,0,0,27829,1,41,0
6352,45,3,280363,6,13,1,6,1,0,0,1,1,41,0
8124,37,2,172105,10,16,0,3,0,4,0,1,1,41,3
14649,50,2,272781,5,11,1,6,1,0,0,15025,1,61,4
1455,57,2,311250,1,10,6,0,4,1,1,1,1,39,0
13680,58,2,31533,0,14,1,7,1,0,0,1,1,41,0
15577,45,2,181266,6,13,2,6,0,0,0,1,1,51,0
9431,27,2,177626,1,10,0,10,0,0,0,1,1,41,0
28965,25,2,149397,5,11,0,4,5,1,1,1,1,31,21
10794,49,2,277947,1,10,1,6,1,0,0,1,1,41,0
740,24,2,243724,1,10,1,4,2,0,1,1,1,41,0
27856,61,2,159050,10,16,1,3,1,0,0,1,1,71,10
5074,34,2,91667,1,10,1,9,1,0,0,1,1,41,0
15632,61,2,40857,7,12,1,6,1,0,0,1,1,47,0
14366,39,3,174779,5,11,0,0,0,0,1,1,1981,41,0
585,22,2,197748,5,11,0,5,3,0,1,1,1,25,0
9837,34,2,261944,12,7,1,9,1,0,0,1,1,41,26
6782,60,0,163048,5,11,2,0,0,0,1,1,1,39,0
8402,38,1,289431,12,7,1,6,1,0,0,1,1,41,4
2583,42,2,168072,0,14,1,1,1,0,0,7299,1,51,0
9276,51,4,30683,3,15,1,3,1,0,0,1,1,51,0
9980,30,2,115678,0,14,0,3,0,0,0,1,1,41,0
7859,38,4,174925,5,11,2,11,4,0,0,1,1,49,10
15117,36,2,138442,1,10,1,0,1,0,0,1,1,41,0
7247,51,5,181499,1,10,1,5,1,0,0,1,1,41,0
10919,47,2,194064,2,8,1,9,1,0,0,1,1,41,0
12210,47,2,131940,1,10,2,6,0,0,0,1,1,41,0
16995,38,2,136029,7,12,1,4,1,0,0,1,1,41,0
2096,22,2,190917,5,11,0,5,3,0,1,1,1,21,0
24772,37,2,206254,5,11,0,4,0,0,1,1,1618,41,0
9994,50,5,93558,6,13,1,1,1,0,0,1,1,46,0
30190,36,2,331396,5,11,0,1,0,0,0,1,1,51,0
17396,59,2,371065,1,10,1,8,1,0,0,1,1,21,0
6687,27,2,391350,0,14,0,0,0,0,1,1,1,41,0
22427,35,2,100670,0,14,1,7,1,2,0,1,1,41,0
27538,28,2,269445,1,10,2,2,0,0,0,1,1,41,0
11104,51,2,148122,5,11,6,1,4,2,1,1,1,41,0
7689,34,1,38224,1,10,0,8,3,0,0,1,1,71,0
15243,56,0,277204,5,11,2,7,0,0,0,1,1,41,0
2939,38,1,36990,5,11,1,8,1,0,0,1,1,41,0
9818,53,3,279338,1,10,1,0,1,0,0,1,1,41,0
14757,53,3,22429,0,14,1,11,1,0,0,1,1,61,0
13548,43,2,212895,7,12,1,0,1,0,0,2408,1,41,0
13643,32,0,152110,7,12,2,11,0,0,0,1,1,41,0
16773,45,2,260047,1,10,2,7,0,0,0,1,1,41,0
6608,47,2,282166,1,10,2,0,4,1,1,1,1,41,0
6393,39,3,122241,1,10,1,0,1,0,0,1,1,56,0
30864,45,0,98990,0,14,1,3,1,3,0,1,1,39,0
11750,59,5,100961,1,10,1,5,1,0,0,1,1,51,0
8617,40,4,86644,5,11,1,11,1,0,0,1,1,49,0
21598,25,2,291408,1,10,1,7,1,1,0,1,1,41,0
21566,45,3,469455,7,12,1,11,1,0,0,7299,1,49,0
10461,37,2,206952,0,14,1,5,1,0,0,1,1903,46,0
14315,49,2,315424,11,4,1,7,1,0,0,1,1,41,0
5102,63,2,73293,5,11,1,4,1,0,0,1,1,41,0
7885,26,2,108659,1,10,0,1,0,0,0,1,1,46,0
24839,45,2,227066,0,14,1,1,1,0,0,1,1,41,0
31679,32,2,182238,12,7,4,7,4,0,0,1,1,41,0
13548,20,2,62420,1,10,1,6,1,0,0,1,1,36,0
27859,48,2,304858,3,15,4,10,0,0,0,27829,1,41,0
2869,29,2,335358,1,10,0,2,3,1,0,1,1,41,0
6718,19,2,152005,2,8,0,4,3,1,0,1,1,21,0
14987,39,1,180478,10,16,1,3,1,0,0,1,1,38,0
20794,33,4,144950,1,10,1,11,1,0,0,1,1,41,0
5384,49,2,324656,0,14,0,3,0,0,0,1,1,41,0
20783,18,2,31008,12,7,0,4,3,0,1,1,1,31,0
4462,39,2,312767,0,14,1,1,2,0,1,1,1,41,0
11820,65,1,280509,1,10,1,7,1,0,0,1,1,51,0
6259,41,2,121467,1,10,2,0,0,0,0,1,1,41,0
9745,48,2,63226,13,3,2,4,0,0,1,1,1,16,0
678,50,2,112762,1,10,2,2,0,0,1,1,1,41,0
8682,38,4,221741,0,14,1,3,2,0,1,1,1,31,0
7644,18,2,221130,4,6,1,4,1,0,0,1,1,41,0
638,48,5,248146,11,4,1,7,1,0,0,1,1,51,1
16047,34,2,172585,1,10,0,0,0,0,1,1,1591,51,0
14161,23,2,138995,1,10,0,5,3,2,1,1,1,41,36
14443,45,1,22934,1,10,1,1,1,0,0,1,1,41,0
27982,67,2,175559,8,5,6,4,0,0,1,1,1,21,10
10184,30,2,606112,0,14,2,1,0,0,1,1,1,41,0
13210,78,2,117899,0,14,1,1,1,0,0,1,1,51,0
24280,83,5,130330,8,5,1,8,1,0,0,1,1,51,0
28284,26,2,257311,1,10,0,9,0,0,0,1,1,41,0
17969,61,2,238914,0,14,1,5,1,0,0,1,1,47,0
9808,31,4,348803,1,10,1,0,1,1,0,1,1,41,0
12766,23,2,83999,5,11,0,5,0,0,0,1,1,41,0
4381,29,2,213237,1,10,4,4,4,0,0,1,1,41,23
22401,41,3,406464,3,15,0,10,0,0,1,1,1,41,0
10653,39,2,295128,5,11,1,9,1,0,0,1,1,41,0
9318,38,2,160121,3,15,0,3,4,2,0,1,1,41,5
18478,33,2,215048,8,5,1,9,1,0,0,1,1,41,0
5858,37,0,180221,1,10,1,1,1,0,0,1,1,51,0
12408,56,2,60194,1,10,2,0,0,0,1,1,1,41,0
24502,46,2,44792,0,14,0,3,0,0,0,1,1,41,0
6417,47,4,122178,0,14,1,3,1,0,0,1,1,61,0
18078,27,2,245629,5,11,0,0,5,0,0,1,1,41,4
508,48,4,543163,1,10,4,0,4,1,1,1,1,41,0
16027,45,2,212895,12,7,1,9,1,0,0,1,1,41,34
9077,47,2,168070,1,10,1,7,1,0,0,1,1,46,0
8307,30,2,194865,1,10,1,5,2,0,1,1,1,19,0
16908,59,3,208641,0,14,1,1,1,0,0,1,1,41,0
2031,41,2,171889,0,14,1,3,2,0,1,1,1,25,0
31802,31,2,341052,3,15,1,1,1,0,0,15025,1,61,0
9579,55,2,221337,1,10,6,4,4,2,1,1,1,41,12
8329,55,2,169183,1,10,4,0,4,0,1,1,1,39,6
21582,36,2,186184,1,10,1,7,1,0,0,15025,1,81,0
7754,19,2,444823,2,8,0,5,3,0,1,1,1,9,4
16295,39,2,117803,1,10,1,9,1,0,0,1,1,66,0
5733,46,2,102772,1,10,1,1,1,0,0,1,1,41,0
32223,32,2,181373,1,10,2,0,4,0,1,1,1,36,0
1004,49,2,226697,1,10,1,6,1,1,0,1,1,41,0
11421,39,4,187047,1,10,1,11,1,0,0,1,1,41,0
3832,25,2,123984,2,8,1,7,1,2,0,1,1,41,36
1166,66,2,350499,0,14,1,0,1,0,0,10606,1,21,0
8812,38,2,134089,6,13,0,0,0,0,1,1,1,41,0
12806,44,2,195898,1,10,1,6,1,0,0,1,1,41,0
22421,32,4,121056,1,10,1,6,1,0,0,1,1,71,0
7483,19,2,120545,4,6,0,4,3,1,0,1,1,16,0
8981,24,2,175432,1,10,0,9,0,0,0,2175,1,41,0
13701,60,2,193569,1,10,2,9,3,0,1,1,1,41,0
25525,38,2,39607,7,12,2,5,4,0,1,1,1,41,0
6752,21,2,286167,1,10,0,5,0,0,0,1,1,61,0
8504,50,2,128737,0,14,0,3,4,0,1,1,1,41,0
26788,34,2,198728,1,10,2,10,0,0,1,1,1,41,0
16177,24,2,228725,5,11,0,3,0,0,0,1,1,21,0
2535,49,2,180011,5,11,4,6,4,0,1,1,1,41,0
23365,65,2,180625,6,13,0,3,5,0,1,1,1,31,0
5436,43,4,150534,3,15,1,11,1,0,0,7689,1,36,0
28575,30,2,412436,1,10,1,1,2,0,1,1,1,41,31
18853,37,2,176635,0,14,1,5,2,0,1,1,1,36,0
15538,47,2,202561,1,10,1,1,2,0,1,1,1,41,0
14216,35,0,252530,0,14,0,3,0,0,0,1,1,49,0
7144,31,2,256971,3,15,1,3,2,0,1,1,1,36,0
8055,45,2,160838,11,4,1,4,1,0,0,1,1,41,6
30814,25,2,51974,0,14,0,0,0,0,1,1,1,46,0
12467,65,1,178749,13,3,1,6,1,0,0,1,1,41,4
28807,25,2,70262,0,14,1,3,1,0,0,1,1,51,0
14590,46,2,213621,1,10,0,4,3,0,1,1,1,41,0
20252,40,2,280571,0,14,1,1,1,0,0,3104,1,51,0
9255,35,2,57427,0,14,0,5,0,0,0,1,1,46,0
1024,24,2,129043,1,10,0,9,4,1,1,1,1,41,0
11180,53,2,189729,1,10,4,13,0,0,1,1,1,51,0
22353,53,2,152374,1,10,1,9,1,0,0,2106,1,41,0
16268,37,1,408428,10,16,1,3,1,0,0,1,1,61,0
12163,65,4,96077,7,12,1,1,1,0,0,1,1,41,0
15211,72,1,31782,1,10,1,8,1,0,0,1,1511,36,0
5535,37,5,192252,5,11,1,5,2,0,1,1,1903,16,0
1270,48,2,200735,0,14,0,1,4,1,1,1,1,46,0
13181,57,1,121363,0,14,1,1,2,0,1,15025,1,41,0
140,47,2,83823,3,15,1,3,1,0,0,1,1,41,0
10338,63,2,210465,1,10,0,4,5,1,1,1,1,39,0
2277,43,2,225194,1,10,1,6,1,0,0,1,1,41,0
8695,32,2,176431,1,10,1,6,1,0,0,1,1,41,0
283,61,2,173961,0,14,2,3,0,0,1,1,1,43,0
12662,48,2,103758,6,13,1,6,1,0,0,1,1,41,0
17272,34,2,181092,5,11,1,3,1,0,0,1,1,41,0
8566,24,2,33645,0,14,0,4,0,0,1,1,1,51,0
5252,45,2,148317,6,13,1,4,1,0,0,1,1,41,0
18529,31,1,31511,6,13,2,6,0,0,0,1,1,51,0
10199,46,2,255015,5,11,1,6,1,0,0,1,1,56,0
6836,41,5,190651,0,14,1,5,1,2,0,1,1,46,5
29633,31,2,139013,7,12,0,0,5,2,0,2464,1,41,36
18250,34,2,229733,0,14,0,5,0,0,0,1,1,46,0
7153,65,2,133170,2,8,6,9,0,0,1,1,1,41,3
20030,43,2,178075,1,10,2,0,0,0,1,1,1,41,0
6022,52,4,319055,1,10,1,7,1,1,0,1,1,61,0
32126,24,0,136076,0,14,0,3,0,0,1,1,1,33,0
10108,35,1,41211,1,10,1,8,1,0,0,1,1,61,0
6122,51,2,99317,7,12,1,3,1,0,0,1,1,41,0
2631,33,2,194427,0,14,1,10,1,0,0,15025,1,41,0
14719,43,0,404574,10,16,2,3,4,0,1,1,1,41,0
32199,28,2,100670,5,11,1,6,1,2,0,1,1,41,12
18766,19,2,36276,1,10,0,6,3,0,0,1,1,26,0
27418,50,3,179870,1,10,1,6,1,0,0,1,1,41,0
1920,60,2,147099,1,10,1,6,1,0,0,1,1,41,0
14269,35,1,28569,1,10,2,1,0,0,0,1,1,61,0
26223,47,2,171229,1,10,1,9,1,0,0,3412,1,36,26
1017,52,2,191966,1,10,6,4,4,0,1,1,1,33,0
10655,27,2,262414,1,10,0,2,3,0,1,1,1,41,13
13945,48,2,155125,7,12,2,3,0,0,1,1,1670,41,0
13753,25,3,283919,5,11,2,0,4,1,1,1,1,26,0
8196,24,2,158941,5,11,1,2,1,0,0,1,1,56,0
15225,56,5,197750,1,10,1,5,1,0,0,1,1574,45,0
25453,18,2,266135,12,7,0,4,3,0,0,1,1,13,0
973,38,2,200154,1,10,1,6,1,0,0,1,1,41,0
25375,23,2,306594,1,10,0,6,3,0,0,1,1,41,0
27810,57,2,37395,3,15,1,1,1,0,0,1,1,41,0
25254,51,2,74880,1,10,3,2,4,0,1,1,1,41,0
29079,40,2,160403,5,11,2,1,0,0,0,1,1,39,0
2375,21,2,242078,1,10,2,5,0,1,1,1,1,41,0
3948,45,2,105476,1,10,1,6,1,4,0,1,1,41,6
26173,43,0,74335,3,15,1,0,1,3,0,1,1,41,0
4953,20,2,243943,5,11,0,9,0,0,0,1,1,41,0
14709,33,2,391875,1,10,1,6,1,0,0,1,1,41,0
2929,54,5,162382,10,16,1,3,1,0,0,15025,1,46,0
17605,30,2,95466,1,10,0,10,0,0,0,1,1,43,0
3190,40,2,338321,12,7,1,6,1,0,0,1,1,61,0
29022,39,1,192940,1,10,1,6,1,0,0,1,1,51,0
32262,63,6,159909,5,11,1,0,2,0,1,1,1,17,0
23745,49,2,431514,12,7,1,6,1,0,0,1,1,66,0
12237,23,2,68679,1,10,1,5,1,1,0,1,1,41,0
16085,30,2,229730,0,14,1,4,1,0,0,1,1,41,0
8640,20,2,427863,5,11,0,4,3,0,0,1,1,36,0
1550,23,2,212804,1,10,0,4,0,0,1,1,1,41,0
2193,31,2,488721,4,6,1,2,5,0,0,1,1,41,4
27460,29,2,163773,1,10,1,4,1,4,0,1,1,41,0
2316,66,5,410200,0,14,1,1,1,0,0,9387,1,36,0
14858,27,3,352769,1,10,2,0,3,0,1,1,1,41,0
29482,33,2,257979,7,12,6,10,4,1,1,1,1,41,0
6211,51,2,155434,0,14,6,3,4,0,1,1,1,41,0
15699,57,2,35521,1,10,2,6,0,0,0,1,1,43,0
16005,55,2,124195,1,10,6,4,4,0,1,1,1,41,0
30471,30,0,201557,0,14,0,3,0,0,0,1,1,51,0
10060,53,2,204403,1,10,1,7,1,0,0,1,1,86,0
15940,44,0,222979,9,17,4,3,4,0,1,1,1,41,0
23814,42,1,145442,7,12,1,6,1,0,0,1,1,41,29
15243,40,2,187848,1,10,2,9,3,0,0,1,1,51,0
15736,34,3,615894,3,15,1,7,1,1,0,1,1,41,35
24719,34,2,259302,5,11,1,7,1,0,0,1,1,42,0
16255,44,4,23158,3,15,1,1,1,0,0,1,1903,51,0
19703,19,2,338633,2,8,0,4,3,0,0,1,1,17,0
30877,28,2,360098,1,10,0,2,0,1,0,1,1,41,0
5510,53,2,89042,0,14,1,5,1,0,0,1,1,41,0
12631,31,2,119523,12,7,1,6,1,0,0,1,1,46,0
19019,29,2,173612,1,10,0,1,3,0,1,1,1,41,0
12574,59,1,194734,5,11,1,3,1,0,0,1,1,46,0
3700,54,2,123430,5,11,1,1,1,0,0,1,1,61,0
27717,44,2,187703,5,11,0,4,0,0,0,2175,1,46,0
21408,61,5,90916,2,8,1,7,1,0,0,1,1,41,0
10441,35,2,208117,1,10,0,4,0,1,1,1,1,26,0
14861,61,2,142495,5,11,1,1,1,0,0,15025,1,41,0
15213,50,2,144515,1,10,1,5,1,0,0,1,1888,46,0
4751,24,2,302196,0,14,1,3,1,0,0,1,1,41,0
8335,28,2,113867,1,10,0,4,0,0,1,1,1,31,0
3191,54,5,158295,7,12,1,8,1,0,0,100000,1,76,0
31405,38,2,103987,0,14,1,3,1,0,0,7689,1,40,0
6933,36,2,32529,5,11,1,9,1,0,0,1,1,41,0
10443,20,2,375080,5,11,0,4,3,0,0,1,1,36,0
11322,39,2,216386,1,10,1,9,1,1,0,1,1741,41,21
9866,33,2,147922,10,16,0,4,0,0,1,1,1,36,0
22978,36,2,186935,3,15,4,3,0,0,0,1,1,41,0
20715,34,2,204830,1,10,2,7,0,0,0,1,1,46,0
1022,43,2,209371,1,10,4,5,0,0,1,1,1,31,0
14690,20,2,318823,1,10,0,0,0,0,1,1,1,41,0
12788,25,0,208827,9,17,0,3,0,0,1,1,1,100,8
27480,51,2,135340,15,9,1,5,1,2,0,1,1,41,16
29343,19,3,101710,2,8,0,4,3,2,0,1,1,16,12
29124,65,1,103644,1,10,1,5,1,0,0,1,1,16,0
9732,67,0,198364,8,5,6,4,0,1,1,2965,1,41,0
18532,60,1,190515,2,8,1,6,1,0,0,1,1,21,0
7801,26,2,207259,4,6,0,0,4,0,1,1,1,41,4
467,51,2,44729,1,10,1,9,1,0,0,1,1,41,0
10413,63,2,166426,2,8,2,9,0,1,1,1,1,41,0
18530,45,2,310256,5,11,1,6,1,0,0,1,1,61,0
1919,36,2,225331,0,14,0,0,0,0,1,1,1,41,0
26966,18,2,120069,2,8,0,2,3,0,0,1,1,18,0
5244,59,2,142183,1,10,1,6,1,0,0,1,1,26,0
4043,58,4,109974,1,10,2,4,0,0,1,1,1,41,0
28030,20,1,36013,1,10,0,6,3,0,0,1,1,41,0
13935,52,2,138252,1,10,1,7,1,0,0,1,1,61,0
6311,51,1,118059,0,14,1,1,1,0,0,15025,1,56,0
521,51,2,196233,1,10,1,1,1,0,0,7689,1,51,0
28068,20,2,282699,8,5,0,0,3,0,0,1,1,81,0
32187,19,2,119656,15,9,0,0,3,0,1,1,1,13,0
12791,33,2,117370,1,10,0,4,0,0,0,1,1,49,0
3328,58,0,229271,0,14,1,1,1,4,0,1,1580,38,0
9914,37,2,423712,1,10,1,9,1,0,0,1,1,46,0
1741,46,2,98882,2,8,1,4,2,0,1,1,1,33,0
7455,24,2,528617,11,4,1,4,1,0,0,1,1,41,4
28160,32,4,199369,0,14,1,11,1,1,0,1,1,51,0
19359,29,2,232783,5,11,0,0,0,0,1,1,1,41,0
8881,37,1,257251,8,5,0,8,3,0,0,1,1,76,0
6450,33,2,453984,1,10,1,2,1,0,0,1,1,45,0
8673,56,4,85002,3,15,3,3,0,0,1,1,1,39,0
4588,64,2,158610,12,7,6,9,0,0,1,1,1,21,0
7932,30,2,130621,5,11,3,5,3,2,1,1,1,27,3
26100,41,1,173717,0,14,1,5,1,0,0,1,1,46,0
13226,38,2,75025,1,10,2,5,4,0,1,1,1,26,9
3348,36,2,408319,8,5,3,4,0,0,0,1,1,26,4
10550,47,2,139269,3,15,1,1,1,0,0,1,1,46,0
16035,38,2,206889,1,10,0,1,0,0,1,1,1,51,0
131,25,2,43324,1,10,0,4,0,0,1,1,1763,41,0
7237,27,2,192550,5,11,0,6,3,0,0,1,1,41,0
14916,39,2,297450,0,14,1,0,1,0,0,7299,1,51,0
4243,25,2,263499,2,8,0,6,0,0,0,1,1,41,0
21907,57,2,340172,1,10,1,7,1,1,0,1,1,41,0
4598,25,0,123161,3,15,3,3,0,2,1,1,1,11,27
1250,48,0,287548,0,14,1,3,2,0,1,1,1,41,0
8998,29,2,192238,5,11,0,5,3,0,0,1,1,36,0
12113,68,2,95114,1,10,1,1,1,0,0,1,1,38,0
27080,28,2,292121,1,10,2,10,0,0,1,1,1,46,0
21510,50,5,58360,5,11,1,1,1,0,0,15025,1,51,0
11816,36,0,248375,5,11,2,0,4,1,1,1,1,41,0
27064,33,2,321314,3,15,0,5,3,1,0,1,1,41,0
28191,48,2,185386,1,10,1,3,1,0,0,5014,1,25,0
11404,22,2,23814,12,7,2,6,0,3,0,1,1,41,0
11751,46,2,170093,5,11,2,4,0,0,1,1,1,51,0
14066,46,2,182690,1,10,1,5,1,0,0,7689,1,41,0
17759,38,4,98726,0,14,0,10,3,0,1,1,1,43,0
8961,37,2,189704,1,10,1,2,1,0,0,1,1,61,0
16066,47,5,292570,0,14,1,10,1,0,0,7299,1,66,0
29071,47,2,187716,5,11,1,5,1,0,0,1,1,51,0
20136,45,2,377019,7,12,1,6,1,0,0,1,1,41,0
12489,40,2,224467,5,11,2,6,4,1,0,1,1,25,0
26015,32,2,87536,5,11,0,9,0,0,1,1,1,26,0
9992,45,2,138976,1,10,0,7,0,0,0,1,1,51,0
4783,20,2,278871,5,11,0,2,3,0,0,1,1,17,0
14205,53,0,295827,3,15,2,3,4,0,1,1,1877,51,0
5574,26,2,190108,0,14,0,3,0,0,0,1,1,36,0
16275,34,2,245212,0,14,0,3,3,0,0,1,1,41,0
19464,49,2,148996,3,15,1,3,1,0,0,1,1,56,0
10810,33,2,399089,0,14,0,1,0,0,1,1,1,46,0
3898,30,4,95394,1,10,0,4,3,0,0,1,1,21,0
6739,40,2,49021,3,15,0,1,0,0,0,1,1975,41,0
11989,44,2,118537,1,10,2,9,5,1,0,1,1,41,0
13577,56,2,272657,0,14,1,10,1,0,0,1,1,56,0
8144,36,2,190298,0,14,1,5,1,0,0,1,1978,66,0
14937,41,2,173322,1,10,1,4,2,1,1,1,1,33,0
14295,24,2,255253,1,10,0,6,3,0,0,1,1,41,0
24530,61,2,143933,1,10,1,6,1,0,0,1,1,41,0
25468,28,2,209892,5,11,0,2,0,1,0,1,1,51,0
5362,38,0,180668,1,10,1,11,1,0,0,1,1,41,0
14101,41,2,82162,0,14,0,0,0,0,0,1,1,41,0
25953,47,2,31433,1,10,1,0,2,0,1,3104,1,53,0
22872,36,2,272020,2,8,1,6,1,0,0,1,2058,41,0
8579,22,2,202374,5,11,0,5,3,1,0,1,1,26,0
11411,22,2,254905,1,10,0,6,0,0,1,1,1,31,0
5604,24,2,38152,2,8,0,4,5,0,0,1,1,41,12
7960,27,2,274725,5,11,0,4,5,0,0,1,1,41,35
29850,65,2,166716,5,11,1,1,1,0,0,1,1,21,0
8942,31,2,313039,1,10,0,6,0,0,0,1,1,41,0
19718,34,1,192257,0,14,1,6,1,0,0,1,1,51,0
31827,47,2,72897,5,11,1,1,1,0,0,1,1,51,0
15645,34,2,172499,5,11,2,2,3,0,0,1,1,41,0
28707,25,2,306461,1,10,0,8,4,0,0,1,1,41,0
29783,29,4,213196,6,13,1,0,2,0,1,1,1,41,0
23244,59,2,248740,1,10,1,8,1,0,0,1,1,54,0
7764,43,2,445941,4,6,1,6,1,0,0,1,1,41,4
9071,19,2,233741,2,8,0,5,3,0,1,1,1,19,0
30815,55,1,28187,0,14,2,8,0,0,0,27829,1,51,0
7032,50,2,558753,5,11,2,0,0,0,1,3675,1,41,0
27981,22,2,184544,7,12,0,0,0,0,1,1,1,41,0
18879,50,2,291784,0,14,1,6,1,0,0,1,1,41,0
16063,23,5,171042,0,14,0,2,3,0,0,1,1,41,0
16071,30,2,145491,2,8,1,4,1,0,0,1,1,41,0
4956,23,2,211014,1,10,4,0,5,0,1,1,1,41,0
14646,41,2,421838,1,10,1,1,1,0,0,1,1,51,0
21151,64,5,110611,12,7,1,8,1,0,0,1,1,51,0
2078,34,0,162706,5,11,2,4,4,0,1,1,1,100,0
4988,30,2,173945,0,14,1,5,1,0,0,1,1,41,0
16239,45,1,33122,5,11,1,8,1,0,0,1,1,73,0
5160,43,4,159932,0,14,1,3,2,0,1,1,1,46,0
26464,60,2,61886,15,9,2,7,5,1,0,1,1,36,0
8260,35,2,216646,1,10,1,9,1,0,0,1,1,41,0
26200,31,2,342710,1,10,1,2,1,0,0,1,1,41,0
31940,69,1,122095,1,10,1,6,1,0,0,1,1,16,0
5816,35,2,178952,1,10,1,5,1,0,0,1,1,46,0
2167,50,5,125893,10,16,1,3,1,0,0,1,1,41,0
3358,46,2,175601,7,12,2,5,0,0,0,1,1,51,0
8620,33,2,102859,6,13,1,3,1,0,0,1,2003,43,0
16988,22,2,277531,1,10,0,1,3,0,1,1,1,41,0
4514,38,3,207888,0,14,2,1,5,0,1,1,1,51,0
704,47,2,295567,9,17,2,3,4,0,1,25237,1,66,0
28673,25,2,174462,6,13,2,4,0,0,1,1,1,23,0
24691,47,2,117060,7,12,1,7,1,3,0,1,1,61,0
17893,36,2,139087,1,10,1,2,1,0,0,1,1,41,0
4035,35,1,320195,10,16,4,3,4,0,0,1,1,49,0
